Ranking_Year,Institute_ID,Name,Rank,Score,City,State,PDF_URL,Program,Placement_Col_1,Placement_Col_2,Placement_Col_3,Placement_Col_4,Placement_Col_5,Placement_Col_6,Placement_Col_7,Placement_Col_8,Placement_Col_9,Placement_Col_10
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2014-15,3330,3330,2015-16,165,2017-18,3221,2406,800000(Eight Lakhs),719
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2015-16,3660,4005,2016-17,148,2018-19,4033,3646,800000(Eight Lakhs),254
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2012-13,500,448,2013-14,0,2016-17,441,420,1000000(Ten Lakhs),21
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2013-14,400,400,2014-15,0,2017-18,389,364,1000000(Ten Lakhs),25
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2014-15,490,500,2015-16,0,2018-19,491,450,1000000(Ten Lakhs),31
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2016-17,24,24,2016-17,23,17,600000(Six Lakhs),6,,
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2017-18,68,68,2017-18,65,60,800000(Eight Lakhs),5,,
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2018-19,68,50,2018-19,48,40,800000(Eight Lakhs),8,,
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2015-16,900,667,2016-17,612,591,660000(Six Lakh Sixty Thousand),21,,
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2016-17,900,861,2017-18,848,833,800000(Eight Lakhs),15,,
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2017-18,900,824,2018-19,803,771,800000(Eight Lakhs),31,,
2020,IR-O-U-0356,Kalinga Institute of Industrial Technology,44,50.24,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0356.pdf,Unknown Program,2014-15,186,61,2015-16,0,2016-17,60,60,1200000(Twelve Lakhs),0
2020,IR-O-U-0025,National Institute of Technology Warangal,46,49.82,Warangal,Telangana,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0025.pdf,Unknown Program,2013-14,740,735,2014-15,0,2016-17,675,587,708625(Seven lakhs eight thousand six hundred and twenty five),32
2020,IR-O-U-0025,National Institute of Technology Warangal,46,49.82,Warangal,Telangana,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0025.pdf,Unknown Program,2014-15,740,725,2015-16,0,2017-18,663,543,837000(Eight lakhs and thirty seven thousand),60
2020,IR-O-U-0025,National Institute of Technology Warangal,46,49.82,Warangal,Telangana,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0025.pdf,Unknown Program,2015-16,800,785,2016-17,0,2018-19,752,644,901325(Nine lakhs one thousand three hundred and twenty five),65
2020,IR-O-U-0025,National Institute of Technology Warangal,46,49.82,Warangal,Telangana,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0025.pdf,Unknown Program,2014-15,94,70,2015-16,0,2016-17,68,41,477000(Four lakhs and seventy seven thousand ),2
2020,IR-O-U-0025,National Institute of Technology Warangal,46,49.82,Warangal,Telangana,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0025.pdf,Unknown Program,2015-16,94,66,2016-17,0,2017-18,64,25,567500(Five lakhs sixty seven thousand and five hundred),10
2020,IR-O-U-0025,National Institute of Technology Warangal,46,49.82,Warangal,Telangana,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0025.pdf,Unknown Program,2016-17,94,73,2017-18,0,2018-19,71,51,674500(Six lakhs seventy four thousand and five hundred),11
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2012-13,60,60,2013-14,0,2016-17,52,40,240000(Two Lakh Forty thousand ),10
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2013-14,60,60,2014-15,0,2017-18,55,35,240000(Two Lakh Forty thousand ),5
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2014-15,38,22,2015-16,0,2018-19,20,12,360000(Three Lakh Sixty thousand),6
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2016-17,40,46,2016-17,46,23,180000(One Lakh Eighty thousand),11,,
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2017-18,40,43,2017-18,43,23,180000(One Lakh Eighty thousand),13,,
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2018-19,120,94,2018-19,92,52,240000(Two Lakh forty thousand ),15,,
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2015-16,2750,2950,2016-17,2903,1550,318000(Three Lakh Eighteen thousand ),250,,
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2016-17,2750,2875,2017-18,2850,1270,384000(Three Lakh eighty four thousand ),332,,
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2017-18,2750,2955,2018-19,2910,1752,384000(Three Lakh eighty four thousand ),354,,
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2014-15,76,66,2015-16,6,2016-17,66,60,516000(Five Lakh Sixteen thousand ),3
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2015-16,76,60,2016-17,8,2017-18,60,52,480000(Four Lakh Eighty thousand),5
2020,IR-O-U-0235,Mysore University,47,49.75,Mysuru,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0235.pdf,Unknown Program,2016-17,76,66,2017-18,0,2018-19,60,55,720000(Seven Lakh Twenty thousand),2
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2014-15,720,662,2015-16,0,2016-17,556,217,180000(One lakh eighty thousand),159
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2015-16,800,800,2016-17,0,2017-18,664,345,300000(Three lakh),244
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2016-17,120,118,2017-18,0,2018-19,109,62,400000(Four lakh),45
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2013-14,1900,1900,2014-15,61,2016-17,1760,1469,350000(Three lakh fifty thousand),117
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2014-15,1860,1860,2015-16,83,2017-18,1771,1488,350000(Three lakh fifty thousand),162
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2015-16,1560,1535,2016-17,81,2018-19,1458,1225,500000(Five lakh),103
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2012-13,120,118,2013-14,0,2016-17,94,78,228000(Two lakh twenty eight thousand),16
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2013-14,170,167,2014-15,0,2017-18,137,104,260000(Two lakh sixty thousand),16
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2014-15,125,125,2015-16,0,2018-19,120,89,320000(Three lakh twenty thousand),26
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2015-16,580,573,2016-17,536,246,335000(Three lakh thirty five thousand),23,,
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2016-17,440,436,2017-18,393,167,350000(Three lakh fifty thousand),73,,
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2017-18,375,370,2018-19,352,187,350000(Three lakh fifty thousand),43,,
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2012-13,220,210,2016-17,173,131,338000(Three lakh thirty eight thousand),15,,
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2013-14,220,215,2017-18,172,144,350000(Three lakh fifty thousand),22,,
2020,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,48,49.40,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0476.pdf,Unknown Program,2014-15,180,178,2018-19,147,113,400000(Four lakh),16,,
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2014-15,50,50,2015-16,0,2016-17,48,19,180000(One Lakh Eighty Thousand),8
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2015-16,50,50,2016-17,0,2017-18,17,13,92181(Ninety Two Thousand One Hundred Eighty One),3
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2016-17,50,50,2017-18,0,2018-19,42,5,96000(Ninety Six Thousand),2
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2012-13,30,30,2013-14,0,2016-17,28,20,180000(One Lakh Eighty Thousand),4
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2013-14,30,25,2014-15,0,2017-18,14,10,92181(Ninety Two Thousand One Hundred Eighty One),2
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2014-15,30,25,2015-16,0,2018-19,24,5,96000(Ninety Six Thousand),3
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2016-17,108,105,2016-17,101,22,264000(Two Lakh Sixty Four Thousand),2,,
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2017-18,123,95,2017-18,94,11,495000(Four Lakh Ninety Five Thousand),8,,
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2018-19,122,108,2018-19,73,15,404000(Four Lakh Four Thousand),6,,
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2015-16,415,415,2016-17,410,87,264000(Two Lakh Sixty Four Thousand),26,,
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2016-17,415,371,2017-18,356,78,130002(One Lakh Thirty Thousand and Two),74,,
2020,IR-O-U-0262,Mahatma Gandhi University,49,49.29,Kottayam,Kerala,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0262.pdf,Unknown Program,2017-18,411,366,2018-19,293,115,300000(Three Lakh),97,,
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2014-15,5,4,2015-16,0,2016-17,4,2,216000(Two lac sixteen thousand),2
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2015-16,5,4,2016-17,0,2017-18,4,4,216000(Two lac sixteen thousand),0
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2016-17,5,4,2017-18,0,2018-19,4,4,216000(Two lac sixteen thousand),0
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2013-14,70,67,2014-15,0,2016-17,35,23,840000(Eight lac forty thousand),12
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2014-15,70,64,2015-16,0,2017-18,25,9,917000(Nine lac seventeen thousand),16
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2015-16,170,160,2016-17,2,2018-19,39,25,960000(Nine lac sixty thousand),14
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2012-13,250,245,2013-14,0,2016-17,228,110,840000(Eight lac forty thousand),92
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2013-14,250,250,2014-15,0,2017-18,207,80,700000(Seven lac),90
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2014-15,250,250,2015-16,0,2018-19,198,0,0(Zero),0
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2015-16,40,40,2016-17,29,27,6600000(Six crore sixty lac),0,,
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2016-17,40,37,2017-18,34,25,7200000(Seven crore twenty lac),0,,
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2017-18,55,50,2018-19,21,19,8000000(Eight crores),0,,
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2014-15,221,218,2015-16,0,2016-17,213,146,1000000(Ten lac),7
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2015-16,220,219,2016-17,0,2017-18,207,187,1000000(Ten lac),10
2020,IR-O-U-0523,King George`s Medical University,50,48.91,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0523.pdf,Unknown Program,2016-17,222,203,2017-18,0,2018-19,192,110,1100000(Eleven lac),18
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2014-15,0,0,2015-16,0,2016-17,0,0,0(Zero),0
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2015-16,60,33,2016-17,0,2017-18,33,7,240000(Rupees Two lakh forty thousand only),18
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2016-17,80,75,2017-18,0,2018-19,75,28,250000(Rupees Two lakh fifty thousand only),40
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2013-14,430,380,2014-15,15,2016-17,395,182,219000(Rupees Two lakh nineteen thousand only),111
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2014-15,545,456,2015-16,28,2017-18,484,137,250000(Rupees Two lakh fifty thousand only),150
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2015-16,580,501,2016-17,57,2018-19,558,336,300000(Rupees Three lakhs only),121
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2012-13,350,348,2013-14,0,2016-17,345,159,500000(Rupees five lakhs only),101
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2013-14,350,350,2014-15,0,2017-18,312,139,515000(Rupees Five lakh fifteen thousand only),107
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2014-15,350,349,2015-16,0,2018-19,340,53,580000(Rupees Five lakh eighty thousand only),193
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2016-17,0,0,2016-17,0,0,0(Zero),0,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2017-18,0,0,2017-18,0,0,0(Zero),0,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2015-16,289,148,2016-17,148,62,200000(Two lakhs only),1,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2016-17,303,193,2017-18,193,110,340000(Rupees Three lakh forty thousand only),20,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2017-18,297,204,2018-19,204,126,306000(Rupees Three lakhs six thousand only),6,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2014-15,190,159,2015-16,0,2016-17,158,76,860000(Rupees Eight lakh sixty thousand only),21
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2015-16,266,192,2016-17,0,2017-18,190,149,960000(Rupees Nine lakh sixty thousand only),12
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2016-17,270,220,2017-18,0,2018-19,220,138,1200000(Rupees Twelve lakh only),26
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2012-13,5,5,2016-17,5,3,360000(Rupees Three lakhs sixty thousand only),0,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2013-14,5,3,2017-18,3,2,370000(Rupees Thee lakhs seventy thousand only),0,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2014-15,6,5,2018-19,5,4,550000(Rupees Five lakhs fifty thousand only),0,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2011-12,30,28,2016-17,28,17,300000(Rupees Three lakhs only),4,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2011-12,0,0,2016-17,0,0,0(Zero),0,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2012-13,0,0,2017-18,0,0,0(Zero),0,,
2020,IR-O-I-1486,Sri Ramachandra Institute of Higher Education And Research,51,48.59,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1486.pdf,Unknown Program,2013-14,0,0,2018-19,0,0,0(Zero),0,,
2020,IR-O-I-1480,Thapar Institute of Engineering & Technology,51,48.59,Patiala,Punjab,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1480.pdf,Unknown Program,2013-14,945,853,2014-15,116,2016-17,939,780,600000(Six Lakhs),110
